date,province,city,inflect,cure,dead
4月5日,新西兰,,48,0,0
4月5日,澳门,,1,0,0
4月5日,香港,,0,13,0
4月5日,浙江,境外输入-美国,1,0,0
4月5日,浙江,境外输入-不详,0,1,0
4月5日,福建,境外输入-不详,0,2,0
4月5日,天津,境外输入-不详,0,4,0
4月5日,哥伦比亚,,139,54,7
4月5日,尼日利亚,,4,,
4月5日,巴西,,1222,,
4月5日,中非共和国,,1,,
4月5日,秘鲁,,332,377,18
4月5日,波兰,,244,103,8
4月5日,喀麦隆,,46,,1
4月5日,突尼斯,,58,,1
4月5日,摩洛哥,,75,8,9
4月5日,北马其顿,,53,19,4
4月5日,山西,境外输入-英国,1,,
4月5日,波黑,,49,3,4
4月5日,南非,,80,,
4月5日,罗马尼亚,,430,46,8
4月5日,尼日尔,,24,,3
4月5日,以色列,,262,31,1
4月5日,斯洛文尼亚,,80,,1
4月5日,多哥,,1,1,
4月5日,布基纳法索,,16,18,
4月5日,科特迪瓦,,27,10,
4月5日,克罗地亚,,47,31,4
4月5日,瑞典,,565,,40
4月5日,摩纳哥,,2,3,
4月5日,美国,,10309,,272
4月5日,安哥拉,,2,1,
4月5日,埃及,,85,25,13
4月5日,爱尔兰,,331,,17
4月5日,乌兹别克斯坦,,36,,
4月5日,芬兰,,267,,6
4月5日,乌克兰,,,,4
4月5日,阿根廷,,98,0,1
4月5日,美国,,966,0,37
4月5日,澳大利亚,,87,0,4
4月5日,荷属加勒比区,,2,0,0
4月5日,柬埔寨,,4,0,0
4月5日,关岛,,2,0,0
4月5日,法属波利尼西亚,,2,0,0
4月5日,瑞士,,862,0,71
4月5日,格鲁吉亚,,1,0,0
4月5日,吉尔吉斯斯坦,,14,0,0
4月5日,列支敦士登,,1,0,0
4月5日,法罗群岛,,2,0,0
4月5日,泽西岛,,36,0,0
4月5日,根西岛,,23,0,0
4月5日,马恩岛,,43,0,0
4月5日,直布罗陀,,14,0,0
4月5日,印度,,302,55,2
4月5日,哈萨克斯坦,,116,12,2
4月5日,乌兹别克斯坦,,35,0,0
4月5日,阿曼,,21,0,0
4月5日,红宝石公主号,,487,0,9
4月5日,德国,,5936,0,184
4月5日,泰国,,102,62,3
4月5日,西班牙,,0,21934,0
4月5日,以色列,,167,19,3
4月5日,乌克兰,,26,0,0
4月5日,沙特阿拉伯,,331,69,0
4月5日,摩洛哥,,41,3,7
4月5日,菲律宾,,152,7,8
4月5日,孟加拉国,,18,7,1
4月5日,澳大利亚,,52,0,0
4月5日,格鲁吉亚,,13,8,0
4月5日,亚美尼亚,,86,14,0
4月5日,毛里求斯,,28,0,0
4月5日,加纳,,9,0,0
4月5日,印度尼西亚,,181,0,7
4月5日,阿富汗,,38,0,0
4月5日,日本,,246,0,1
4月5日,科威特,,139,17,1
4月5日,叙利亚,,3,2,0
4月5日,马来西亚,,179,90,4
4月5日,西班牙,,6023,0,0
4月5日,伊朗,,2483,3275,151
4月5日,比利时,,1260,0,164
4月5日,黎巴嫩,,7,4,1
4月5日,埃塞俄比亚,,5,0,0
4月5日,南苏丹,,1,0,0
4月5日,瑞士,,1318,6412,0
4月5日,俄罗斯,,1240,74,11
4月5日,匈牙利,,55,8,2
4月5日,塞内加尔,,3,16,0
4月5日,纳米比亚,,2,0,0
4月5日,巴林,,10,28,0
4月5日,新加坡,,120,31,0
4月5日,阿尔巴尼亚,,28,0,0
4月5日,白俄罗斯,,108,5,3
4月5日,美国,,2328,8582,395
4月5日,马耳他,,14,0,0
4月5日,荷兰,,1224,0,115
4月5日,沙特阿拉伯,,15,68,9
4月5日,赞比亚,,0,3,0
4月5日,安道尔,,35,5,1
4月5日,摩洛哥,,1,1,3
4月5日,斯里兰卡,,9,5,1
4月5日,塞尔维亚,,432,0,0
4月5日,越南,,2,6,0
4月5日,英国,,5903,0,621
4月5日,日本,,111,0,8
4月5日,多哥,,3,2,0
4月5日,利比里亚,,3,0,2
4月5日,葡萄牙,,744,0,0
4月5日,法国,,7844,0,1055
4月5日,立陶宛,,40,0,2
4月5日,希腊,,62,0,5
4月5日,利比亚,,1,0,0
4月5日,斯洛伐克,,14,0,0
4月5日,肯尼亚,,16,0,0
4月5日,拉脱维亚,,34,0,0
4月5日,爱沙尼亚,,79,0,2
4月5日,塞浦路斯,,20,0,0
4月5日,坦桑尼亚,,2,0,0
4月5日,新西兰,,167,,
4月5日,文莱,,1,,
4月5日,斐济,,5,,
4月5日,关岛,,9,,1
4月5日,法属波利尼西亚,,1,,
4月5日,瑞士,,,,59
4月5日,波黑,,8,,
4月5日,阿塞拜疆,,6,,
4月5日,圣马力诺,,7,,
4月5日,格鲁吉亚,,,,1
4月5日,吉尔吉斯斯坦,,3,,
4月5日,列支敦士登,,1,,1
4月5日,法罗群岛,,2,,
4月5日,根西岛,,22,,
4月5日,马恩岛,,12,,
4月5日,泽西岛,,5,,1
4月5日,直布罗陀,,3,,
4月5日,阿富汗,,,,2
4月5日,厄瓜多尔,,302,,26
4月5日,巴拿马,,,,4
4月5日,哥斯达黎加,,20,,
4月5日,古巴,,19,,
4月5日,洪都拉斯,,3,,1
4月5日,玻利维亚,,7,,1
4月5日,特立尼达和多巴哥,,3,,
4月5日,巴拉圭,,4,,
4月5日,萨尔瓦多,,10,,1
4月5日,牙买加,,6,,
4月5日,巴巴多斯,,6,,
4月5日,格林纳达,,2,,
4月5日,圣基茨和尼维斯,,1,,
4月5日,伯利兹,,1,,
4月5日,波多黎各,,74,,3
4月5日,马提尼克岛,,7,,
4月5日,阿鲁巴,,2,,
4月5日,法属圭亚那,,5,,
4月5日,美属维尔京群岛,,3,,
4月5日,法属圣马丁,,2,,
4月5日,蒙特塞拉特,,1,,
4月5日,马尔维纳斯群岛,,1,,
4月5日,几内亚比绍,,3,,
4月5日,留尼旺,,13,,
4月5日,马约特,,19,,
4月5日,甘肃,兰州市,0,1,0
4月4日,天津,境外输入-英国,2,0,0
4月4日,台湾,,9,,
4月4日,香港,,43,,
4月4日,天津,境外输入-加拿大,1,,
4月4日,辽宁,境外输入-不详,,1,
4月4日,澳大利亚,,104,,2
4月4日,加拿大,,1213,,49
4月4日,巴勒斯坦,,33,3,
4月4日,尼日利亚,,20,5,2
4月4日,摩洛哥,,56,23,1
4月4日,贝宁,,3,1,
4月4日,突尼斯,,40,,4
4月4日,几内亚,,21,1,
4月4日,几内亚比绍,,6,,
4月4日,美国,,27020,,1241
4月4日,喀麦隆,,203,7,
4月4日,尼日尔,,22,,
4月4日,波兰,,437,,14
4月4日,埃及,,120,15,
4月4日,北马其顿,,76,,2
4月4日,乌干达,,3,,
4月4日,黑山,,54,,
4月4日,捷克,,286,5,9
4月4日,乌克兰,,130,3,4
4月4日,摩纳哥,,4,,
4月4日,斯洛文尼亚,,56,,6
4月4日,?以色列,,398,,3
4月4日,布基纳法索,,14,-2,
4月4日,奥地利,,416,273,10
4月4日,克罗地亚,,68,,1
4月4日,加蓬,,3,1,
4月4日,香港,,,19,
4月4日,澳门,,2,,
4月4日,瑞典,,612,,51
4月4日,索马里,,2,1,
4月4日,卢旺达,,5,,
4月4日,罗马尼亚,,723,103,48
4月4日,?马达加斯加,,11,,
4月4日,阿尔巴尼亚,,27,,1
4月4日,挪威,,131,,9
4月4日,法国,,5233,1580,2004
4月4日,波黑,,111,10,4
4月4日,南非,,43,,4
4月4日,阿联酋,,240,12,1
4月4日,约旦,,11,13,
4月4日,加纳,,1,,
4月4日,摩尔多瓦,,86,,3
4月4日,丹麦,,371,,16
4月4日,马耳他,,14,,
4月4日,芬兰,,97,,
4月4日,冰岛,,45,,
4月4日,赤道几内亚,,1,,
4月4日,阿尔及利亚,,285,16,21
4月4日,?土耳其,,2786,69,69
4月4日,爱尔兰,,424,,22
4月4日,斯里兰卡,,9,3,1
4月4日,?拉脱维亚,,35,,
4月4日,?苏丹,,2,,
4月4日,卢森堡,,125,174,1
4月4日,日本,,28,,
4月4日,爱沙尼亚,,103,28,1
4月4日,立陶宛,,47,,
4月4日,意大利,,4585,1480,766
4月4日,伊拉克,,48,24,
4月4日,卡塔尔,,126,22,
4月4日,肯尼亚,,0,0,1
4月4日,上海,境外输入-英国,1,3,0
4月4日,上海,境外输入-法国,0,1,0
4月4日,上海,境外输入-美国,2,1,0
4月4日,黑龙江,境外输入-俄罗斯,2,0,0
4月4日,苏里南,,0,0,1
4月4日,阿根廷,,88,0,6
4月4日,湖北,武汉市,1,150,4
4月4日,北京,境外输入-英国,1,0,0
4月4日,北京,境外输入-西班牙,1,0,0
4月4日,北京,境外输入-不详,0,4,0
4月4日,巴西,,1146,0,60
4月4日,浙江,境外输入-美国,1,0,0
4月4日,浙江,境外输入-布基纳法索,1,0,0
4月4日,浙江,境外输入-不详,0,1,0
4月4日,新西兰,,52,0,0
4月4日,越南,,2,0,0
4月4日,哥伦比亚,,106,0,6
4月4日,乌拉圭,,17,0,2
4月4日,四川,境外输入-英国,1,0,0
4月4日,四川,境外输入-英国,1,0,0
4月4日,四川,境外输入-美国,0,1,0
4月4日,智利,,333,0,4
4月4日,韩国,,94,304,3
4月4日,福建,境外输入-阿联酋,1,0,0
4月4日,福建,境外输入-不详,0,1,0
4月4日,山东,境外输入-巴基斯坦,0,1,0
4月4日,陕西,境外输入-美国,1,,
4月4日,陕西,境外输入-不详,,1,
4月4日,广东,境外输入-英国,2,,
4月4日,广东,境外输入-不详,,10,
4月4日,墨西哥,,178,,10
4月4日,日本,,13,,1
4月4日,甘肃,境外输入-伊朗,,2,
4月4日,甘肃,境外输入-不详,,2,
4月4日,乌兹别克斯坦,,6,,1
4月4日,柬埔寨,,1,0,0
4月4日,斐济,,2,0,0
4月4日,关岛,,5,0,0
4月4日,新喀里多尼亚,,2,0,0
4月4日,北马里亚纳群岛邦,,2,0,1
4月4日,瑞士,,649,0,104
4月4日,哈萨克斯坦,,49,0,0
4月4日,圣马力诺,,9,0,2
4月4日,乌兹别克斯坦,,16,0,0
4月4日,格鲁吉亚,,9,0,0
4月4日,吉尔吉斯斯坦,,14,0,1
4月4日,列支敦士登,,3,0,0
4月4日,梵蒂冈,,1,0,0
4月4日,法罗群岛,,4,0,0
4月4日,直布罗陀,,12,0,0
4月4日,根西岛,,13,0,0
4月4日,马恩岛,,6,0,1
4月4日,马尔代夫,,1,0,0
4月4日,不丹,,1,0,0
4月4日,阿富汗,,30,0,1
4月4日,阿曼,,0,0,1
4月4日,厄瓜多尔,,405,0,0
4月4日,多米尼加,,96,0,3
4月4日,巴拿马,,136,0,2
4月4日,哥斯达黎加,,28,0,0
4月4日,古巴,,21,0,0
4月4日,洪都拉斯,,47,0,4
4月4日,委内瑞拉,,1,0,0
4月4日,玻利维亚,,8,0,1
4月4日,特立尼达和多巴哥,,1,0,0
4月4日,危地马拉,,8,0,0
4月4日,巴巴多斯,,12,0,0
4月4日,牙买加,,6,0,2
4月4日,萨尔瓦多,,9,0,2
4月4日,巴哈马,,6,0,1
4月4日,圭亚那,,0,0,2
4月4日,格林纳达,,1,0,0
4月4日,圣文森特和格林纳丁斯,,1,0,0
4月4日,波多黎各,,30,0,1
4月4日,马提尼克岛,,3,0,0
4月4日,阿鲁巴,,5,0,0
4月4日,法属圭亚那,,4,0,0
4月4日,美属维尔京群岛,,3,0,0
4月4日,开曼群岛,,8,0,0
4月4日,法属圣马丁,,1,0,0
4月4日,荷属圣马丁,,12,0,1
4月4日,马拉维,,2,0,0
4月4日,留尼旺,,61,0,0
4月4日,马约特,,12,0,0
4月4日,泰国,,89,31,1
4月4日,印度,,355,20,6
4月4日,刚果（金）,,0,0,2
4月4日,乌克兰,,24,1,1
4月4日,澳大利亚,,94,0,2
4月4日,以色列,,161,89,2
4月4日,阿曼,,25,4,0
4月4日,尼泊尔,,3,0,0
4月4日,格鲁吉亚,,8,2,0
4月4日,菲律宾,,76,5,8
4月4日,法国,,18671,0,12
4月4日,德国,,6082,0,141
4月4日,匈牙利,,55,15,6
4月4日,伊朗,,2560,801,158
4月4日,西班牙,,7026,0,809
4月4日,日本,,210,0,0
4月4日,印度尼西亚,,106,0,10
4月4日,比利时,,1661,0,140
4月4日,摩洛哥,,53,1,2
4月4日,马来西亚,,150,88,4
4月4日,毛里求斯,,30,0,0
4月4日,孟加拉国,,9,0,2
4月4日,台湾,,7,0,0
4月4日,巴林,,16,27,0
4月4日,黎巴嫩,,12,4,0
4月4日,保加利亚,,13,0,0
4月4日,阿尔巴尼亚,,29,0,1
4月4日,荷兰,,904,0,164
4月4日,埃塞俄比亚,,6,0,0
4月4日,塞内加尔,,12,0,1
4月4日,斯洛伐克,,21,0,0
4月4日,马耳他,,11,0,0
4月4日,英国,,3735,0,708
4月4日,利比亚,,6,0,0
4月4日,阿联酋,,241,17,1
4月4日,科特迪瓦,,24,0,0
4月4日,缅甸,,1,0,0
4月4日,新加坡,,75,0,1
4月4日,马里,,2,1,0
4月4日,利比里亚,,4,3,1
4月4日,塞拉利昂,,2,0,0
4月4日,白俄罗斯,,43,0,1
4月4日,斯里兰卡,,3,0,0
4月4日,圭亚那,,4,0,0
4月4日,刚果（布）,,4,0,2
4月4日,日本,,145,0,6
4月4日,刚果（金）,,6,,2
4月4日,圣马力诺,,7,,2
4月4日,根西岛,,,,1
4月4日,巴拿马,,,,5
4月4日,多米尼加,,108,,8
4月4日,哥斯达黎加,,21,,
4月4日,古巴,,36,,
4月4日,洪都拉斯,,42,,
4月4日,玻利维亚,,9,,1
4月4日,特立尼达和多巴哥,,7,,1
4月4日,萨尔瓦多,,5,,
4月4日,牙买加,,3,,
4月4日,巴哈马,,3,,2
4月4日,海地,,2,,
4月4日,苏里南,,1,,
4月4日,圣文森特和格林纳丁斯,,1,,
4月4日,波多黎各,,62,,3
4月4日,马提尼克岛,,7,,
4月4日,瓜德罗普,,,,1
4月4日,阿鲁巴,,2,,
4月4日,法属圭亚那,,2,,
4月4日,美属维尔京群岛,,4,,
4月4日,百慕大,,3,,
4月4日,开曼群岛,,6,,
4月4日,荷属圣马丁,,5,,1
4月4日,安圭拉,,1,,
4月4日,留尼旺,,13,,
4月4日,危地马拉,,3,,
4月4日,西撒哈拉,,4,0,0
4月3日,天津,境外输入-英国,1,,
4月3日,台湾,,10,5,0
4月3日,香港,,37,0,0
4月3日,辽宁,大连市,1,0,0
4月3日,天津,境外输入-不详,0,5,0
4月3日,摩尔多瓦,,82,0,0
4月3日,卢森堡,,168,0,1
4月3日,冰岛,,99,86,2
4月3日,芬兰,,72,0,2
4月3日,意大利,,4668,1431,760
4月3日,丹麦,,279,0,19
4月3日,希腊,,69,0,3
4月3日,土耳其,,2456,82,79
4月3日,马拉维,,1,0,0
4月3日,挪威,,377,0,4
4月3日,瑞典,,319,0,43
4月3日,塞浦路斯,,36,0,1
4月3日,加纳,,9,0,0
4月3日,摩洛哥,,0,0,1
4月3日,马里,,5,0,0
4月3日,摩纳哥,,5,0,0
4月3日,爱尔兰,,402,0,13
4月3日,苏丹,,1,0,0
4月3日,厄立特里亚,,4,0,0
4月3日,约旦,,21,9,0
4月3日,布隆迪,,1,0,0
4月3日,卢旺达,,2,0,0
4月3日,美国,,30081,0,0
4月3日,安道尔,,38,3,1
4月3日,保加利亚,,8,0,0
4月3日,卡塔尔,,114,0,3
4月3日,乌干达,,1,0,0
4月3日,阿联酋,,210,35,0
4月3日,南非,,82,0,0
4月3日,埃及,,71,0,0
4月3日,巴勒斯坦,,26,0,0
4月3日,哥伦比亚,,255,0,3
4月3日,乌克兰,,93,6,2
4月3日,津巴布韦,,1,0,0
4月3日,纳米比亚,,1,3,0
4月3日,尼日利亚,,10,2,0
4月3日,巴基斯坦,,181,32,3
4月3日,以色列,,497,114,3
4月3日,奥地利,,485,313,8
4月3日,阿尔及利亚,,39,0,26
4月3日,喀麦隆,,22,0,1
4月3日,浙江,境外输入-美国,1,0,0
4月3日,浙江,境外输入-英国,1,0,0
4月3日,广东,境外输入-美国,2,0,0
4月3日,广东,境外输入-法国,1,0,0
4月3日,广东,境外输入-菲律宾,1,0,0
4月3日,广东,境外输入-俄罗斯,1,0,0
4月3日,广东,广州市,1,0,0
4月3日,福建,境外输入-布基纳法索,1,0,0
4月3日,福建,境外输入-巴西,1,0,0
4月3日,福建,境外输入-英国,1,0,0
4月3日,福建,境外输入-荷兰,1,0,0
4月3日,福建,境外输入-不详,0,1,0
4月3日,四川,境外输入-伊朗,1,0,0
4月3日,新西兰,,49,15,0
4月3日,云南,境外输入-英国,1,0,0
4月3日,黑龙江,境外输入-美国,1,0,0
4月3日,上海,境外输入-俄罗斯,2,0,0
4月3日,上海,境外输入-荷兰,1,0,0
4月3日,上海,境外输入-英国,1,0,0
4月3日,澳大利亚,,91,0,2
4月3日,摩洛哥,,32,2,4
4月3日,巴西,,1074,0,58
4月3日,刚果（金）,,11,1,2
4月3日,秘鲁,,349,143,25
4月3日,加拿大,,1162,0,11
4月3日,捷克,,297,6,5
4月3日,刚果（布）,,19,0,0
4月3日,突尼斯,,32,0,2
4月3日,毛里塔尼亚,,0,0,0
4月3日,美国,,0,0,891
4月3日,利比亚,,1,0,1
4月3日,克罗地亚,,144,21,1
4月3日,科特迪瓦,,4,6,0
4月3日,波兰,,392,0,14
4月3日,埃及,,15,22,6
4月3日,法国,,2116,1493,471
4月3日,马达加斯加,,2,0,0
4月3日,山东,境外输入-美国,1,0,0
4月3日,山东,境外输入-爱尔兰,1,0,0
4月3日,山东,境外输入-英国,1,0,0
4月3日,山东,境外输入-不详,0,1,0
4月3日,北京,境外输入-英国,1,0,0
4月3日,北京,境外输入-不详,0,8,0
4月3日,北京,地市明细不详,0,2,0
4月3日,老挝,,1,0,0
4月3日,关岛,,8,0,1
4月3日,北马里亚纳群岛邦,,4,0,0
4月3日,罗马尼亚,,215,0,16
4月3日,斯洛文尼亚,,27,0,0
4月3日,波黑,,51,0,1
4月3日,哈萨克斯坦,,38,0,1
4月3日,北马其顿,,25,0,2
4月3日,圣马力诺,,0,0,2
4月3日,马耳他,,19,0,0
4月3日,黑山,,11,0,0
4月3日,法罗群岛,,4,0,0
4月3日,泽西岛,,19,0,0
4月3日,根西岛,,18,0,0
4月3日,马恩岛,,13,0,0
4月3日,厄瓜多尔,,0,0,53
4月3日,多米尼加,,175,0,6
4月3日,巴拿马,,192,0,6
4月3日,乌拉圭,,0,0,1
4月3日,古巴,,26,0,0
4月3日,洪都拉斯,,33,0,7
4月3日,委内瑞拉,,14,0,0
4月3日,玻利维亚,,8,0,1
4月3日,特立尼达和多巴哥,,4,0,2
4月3日,巴拉圭,,4,0,0
4月3日,危地马拉,,3,0,0
4月3日,牙买加,,2,0,0
4月3日,萨尔瓦多,,2,0,0
4月3日,圭亚那,,7,0,0
4月3日,海地,,1,0,0
4月3日,巴哈马,,1,0,0
4月3日,圣卢西亚,,4,0,0
4月3日,尼加拉瓜,,1,0,0
4月3日,波多黎各,,47,0,3
4月3日,马提尼克岛,,9,0,1
4月3日,瓜德罗普,,0,0,1
4月3日,法属圭亚那,,5,0,0
4月3日,百慕大,,5,0,0
4月3日,开曼群岛,,2,0,0
4月3日,法属圣马丁,,3,0,0
4月3日,河北,境外输入-不详,1,0,0
4月3日,韩国,,86,193,5
4月3日,墨西哥,,132,0,13
4月3日,智利,,373,101,2
4月3日,乌拉圭,,31,27,0
4月3日,刚果（金）,,14,0,1
4月3日,尼日尔,,0,0,2
4月3日,中非共和国,,2,0,0
4月3日,马约特,,15,0,2
4月3日,湖北,武汉市,0,141,4
4月3日,阿根廷,,132,0,4
4月3日,江苏,境外输入-英国,1,0,0
4月3日,江苏,境外输入-荷兰,1,0,0
4月3日,江苏,境外输入-法国,2,0,0
4月3日,江苏,境外输入-不详,0,1,0
4月3日,香港,,0,7,0
4月3日,陕西,境外输入-不详,0,2,0
4月3日,巴拉圭,,23,0,0
4月3日,越南,,6,0,0
4月3日,泰国,,103,76,4
4月3日,印度,,240,1,3
4月3日,日本,,20,,3
4月3日,格鲁吉亚,,9,,
4月3日,乌兹别克斯坦,,15,13,
4月3日,德国,,6174,,145
4月3日,俄罗斯,,601,46,4
4月3日,乌克兰,,45,,1
4月3日,澳大利亚,,126,,1
4月3日,以色列,,173,,1
4月3日,阿曼,,21,,
4月3日,马来西亚,,217,60,3
4月3日,亚美尼亚,,73,10,3
4月3日,尼日尔,,24,,
4月3日,匈牙利,,38,1,5
4月3日,阿塞拜疆,,43,6,
4月3日,新加坡,,65,,2
4月3日,印度尼西亚,,196,,11
4月3日,科威特,,75,1,
4月3日,菲律宾,,385,1,29
4月3日,黎巴嫩,,14,3,1
4月3日,摩洛哥,,27,3,3
4月3日,埃塞俄比亚,,6,,
4月3日,伊朗,,2715,1224,134
4月3日,保加利亚,,20,,4
4月3日,西班牙,,7472,,932
4月3日,文莱,,1,9,
4月3日,比利时,,1422,,132
4月3日,坦桑尼亚,,,1,
4月3日,塞内加尔,,12,11,
4月3日,巴林,,37,31,
4月3日,尼日利亚,,6,9,
4月3日,吉布提,,9,6,
4月3日,英国,,4450,,684
4月3日,肯尼亚,,12,1,
4月3日,塞尔维亚,,305,,58
4月3日,孟加拉国,,5,1,
4月3日,荷兰,,1026,,148
4月3日,沙特阿拉伯,,154,23,4
4月3日,多哥,,1,,1
4月3日,越南,,4,10,
4月3日,白俄罗斯,,97,,
4月3日,巴基斯坦,,39,,3
4月3日,印度,,246,6,6
4月3日,斯洛伐克,,24,5,
4月3日,葡萄牙,,852,,37
4月3日,日本,,555,,3
4月3日,保加利亚,,8,,2
4月3日,塞浦路斯,,40,,1
4月3日,希腊,,129,,6
4月3日,安道尔,,11,2,1
4月3日,马里,,3,,
4月2日,香港,,51,0,0
4月2日,台湾,,7,0,0
4月2日,斯里兰卡,,3,2,
4月2日,卢森堡,,141,,6
4月2日,美国,,3824,,292
4月2日,阿尔及利亚,,130,,14
4月2日,奥地利,,511,341,22
4月2日,摩纳哥,,3,,
4月2日,阿塞拜疆,,61,,
4月2日,意大利,,4782,1118,727
4月2日,摩尔多瓦,,70,,1
4月2日,上海,境外输入-西班牙,,1,
4月2日,上海,境外输入-法国,,1,
4月2日,上海,境外输入-英国,3,,
4月2日,上海,境外输入-美国,1,,
4月2日,上海,境外输入-俄罗斯,2,,
4月2日,内蒙古,境外输入-不详,6,,
4月2日,土耳其,,2148,90,63
4月2日,爱尔兰,,212,,14
4月2日,广西,境外输入-意大利,,1,
4月2日,广西,境外输入-法国,,1,
4月2日,越南,,6,,
4月2日,立陶宛,,48,,
4月2日,约旦,,4,6,
4月2日,塞拉利昂,,1,,
4月2日,爱沙尼亚,,34,,1
4月2日,拉脱维亚,,48,,
4月2日,几内亚,,8,,
4月2日,芬兰,,62,,
4月2日,布基纳法索,,21,14,2
4月2日,卢旺达,,7,,
4月2日,印度,,437,20,6
4月2日,冰岛,,85,,
4月2日,丹麦,,247,893,14
4月2日,利比亚,,2,,
4月2日,法国,,4861,1491,509
4月2日,毛里求斯,,7,,1
4月2日,挪威,,233,,6
4月2日,河北,境外输入-不详,2,,
4月2日,云南,境外输入-英国,1,,
4月2日,黑龙江,境外输入-俄罗斯,4,,
4月2日,江苏,境外输入-美国,1,,
4月2日,四川,境外输入-美国,1,,
4月2日,四川,境外输入-英国,1,,
4月2日,四川,境外输入-意大利,,1,
4月2日,浙江,境外输入-英国,1,,
4月2日,浙江,境外输入-不详,,2,
4月2日,广东,境外输入-尼日利亚,2,,
4月2日,广东,境外输入-美国,1,,
4月2日,广东,境外输入-英国,1,,
4月2日,广东,境外输入-爱尔兰,1,,
4月2日,广东,境外输入-马来西亚,1,,
4月2日,广东,境外输入-不详,,8,
4月2日,美国,,23283,,655
4月2日,突尼斯,,29,,2
4月2日,乌克兰,,149,3,3
4月2日,厄瓜多尔,,923,,45
4月2日,加拿大,,1129,,10
4月2日,刚果（金）,,14,,3
4月2日,巴基斯坦,,402,,11
4月2日,捷克,,251,16,8
4月2日,波兰,,243,,10
4月2日,摩洛哥,,37,5,3
4月2日,阿尔巴尼亚,,16,,
4月2日,塞浦路斯,,58,,3
4月2日,尼日利亚,,23,,
4月2日,保加利亚,,43,,
4月2日,希腊,,101,,1
4月2日,厄立特里亚,,3,,
4月2日,科特迪瓦,,11,2,
4月2日,以色列,,734,,6
4月2日,阿尔及利亚,,1,,
4月2日,南非,,27,,
4月2日,伊拉克,,34,12,2
4月2日,埃及,,69,22,6
4月2日,贝宁,,7,1,
4月2日,安哥拉,,1,,
4月2日,智利,,293,78,4
4月2日,卡塔尔,,54,9,
4月2日,阿富汗,,43,,
4月2日,瑞典,,919,,93
4月2日,阿联酋,,150,,2
4月2日,纳米比亚,,2,,
4月2日,阿根廷,,79,,
4月2日,巴西,,1119,,40
4月2日,山东,境外输入-英国,1,,
4月2日,湖南,境外输入-英国,1,,
4月2日,福建,境外输入-不详,,2,
4月2日,墨西哥,,163,,8
4月2日,澳大利亚,,269,,1
4月2日,韩国,,89,600,4
4月2日,新西兰,,15,,
4月2日,日本,,30,,4
4月2日,北京,境外输入-塞尔维亚,2,,
4月2日,北京,境外输入-不详,,6,
4月2日,越南,,4,0,0
4月2日,乌兹别克斯坦,,8,5,0
4月2日,泰国,,104,378,3
4月2日,印度,,131,6,9
4月2日,日本,,2,0,0
4月2日,孟加拉国,,2,0,0
4月2日,香港,,0,19,0
4月2日,吉尔吉斯斯坦,,5,0,0
4月2日,格鲁吉亚,,15,5,0
4月2日,湖北,武汉市,0,145,6
4月2日,台湾,,0,6,0
4月2日,德国,,6156,0,140
4月2日,以色列,,119,0,4
4月2日,阿曼,,21,7,0
4月2日,喀麦隆,,78,0,0
4月2日,乌克兰,,10,0,0
4月2日,俄罗斯,,771,45,13
4月2日,澳大利亚,,157,0,2
4月2日,摩洛哥,,22,0,0
4月2日,广东,境外输入-英国,1,0,0
4月2日,广东,境外输入-不详,0,3,0
4月2日,保加利亚,,7,0,0
4月2日,菲律宾,,322,1,11
4月2日,马来西亚,,208,122,5
4月2日,文莱,,2,11,0
4月2日,西班牙,,8102,0,950
4月2日,伊朗,,2875,1238,124
4月2日,黎巴嫩,,15,6,4
4月2日,比利时,,1384,0,183
4月2日,印度尼西亚,,113,0,13
4月2日,亚美尼亚,,131,3,1
4月2日,阿曼,,0,16,0
4月2日,乌兹别克斯坦,,9,0,0
4月2日,巴林,,66,46,0
4月2日,赞比亚,,3,0,1
4月2日,塞内加尔,,5,10,0
4月2日,尼泊尔,,1,0,0
4月2日,匈牙利,,60,2,1
4月2日,瑞士,,1118,0,54
4月2日,阿尔巴尼亚,,18,0,1
4月2日,越南,,5,17,0
4月2日,喀麦隆,,13,7,1
4月2日,斯洛伐克,,26,0,0
4月2日,荷兰,,1083,0,166
4月2日,沙特阿拉伯,,165,64,5
4月2日,吉布提,,7,2,0
4月2日,科威特,,25,1,0
4月2日,肯尼亚,,29,2,2
4月2日,英国,,4244,0,569
4月2日,葡萄牙,,783,0,22
4月2日,多哥,,3,7,1
4月2日,布基纳法索,,6,4,0
4月2日,新加坡,,49,126,0
4月2日,白俄罗斯,,97,0,2
4月2日,阿塞拜疆,,41,0,0
4月2日,以色列,,149,0,3
4月2日,伊拉克,,44,20,2
4月2日,尼日尔,,54,0,0
4月2日,印度,,96,6,3
4月2日,缅甸,,4,0,0
4月2日,叙利亚,,6,0,0
4月2日,加拿大,,401,0,16
4月2日,几内亚,,22,0,0
4月2日,塞尔维亚,,111,0,8
4月2日,毛里求斯,,8,0,1
4月2日,斯里兰卡,,5,3,1
4月2日,立陶宛,,68,0,1
4月2日,爱沙尼亚,,79,0,6
4月2日,拉脱维亚,,12,0,0
4月1日,香港,,32,4,0
4月1日,澳门,,2,,
4月1日,天津,境外输入-瑞士,,1,
4月1日,天津,境外输入-法国,,1,
4月1日,斯洛文尼亚,,46,,4
4月1日,冰岛,,49,41,
4月1日,丹麦,,283,,13
